query_id,dam_size_gb,table_size_gb,migration_size_gb,migration_duration_ns
21,10.0,7.0,4.7955091232433915,199552549.0
21,10.0,8.0,4.7955091232433915,199541289.0
21,10.0,9.0,4.7955091232433915,199651097.0
21,12.5,7.5,4.7955091232433915,199464487.0
21,12.5,8.75,4.7955091232433915,199198930.0
21,12.5,10.0,4.7955091232433915,199779394.0
21,12.5,11.25,4.7955091232433915,199643294.0
22,2.5,1.5,0.7796236872673035,44215194.0
22,2.5,1.75,0.7796236872673035,44285513.0
22,2.5,2.0,0.7796236872673035,44109345.0
22,2.5,2.25,0.7796236872673035,44073726.0
22,5.0,3.0,0.7796236872673035,44301523.0
22,5.0,3.5,0.7796236872673035,44265154.0
22,5.0,4.0,0.7796236872673035,44193525.0
22,5.0,4.5,0.7796236872673035,44036547.0
22,7.5,4.5,0.7796236872673035,44162155.0
22,7.5,5.25,0.7796236872673035,43983797.0
22,7.5,6.0,0.7796236872673035,43941864.0
22,7.5,6.75,0.7796236872673035,44201207.0
22,10.0,6.0,0.7796236872673035,43990258.0
22,10.0,7.0,0.7796236872673035,44227086.0
22,10.0,8.0,0.7796236872673035,44209455.0
22,10.0,9.0,0.7796236872673035,44221955.0
22,12.5,7.5,0.7796236872673035,44332923.0
22,12.5,8.75,0.7796236872673035,44154215.0
22,12.5,10.0,0.7796236872673035,44146786.0
22,12.5,11.25,0.7796236872673035,44164335.0
